VOC,Temperature,Humidity,actual_vqi,actual_status,pred_class,pred_status,freshness_score,final_price
0.074,25.58,65.41,72.71917604912998,Moderate,1,Moderate,6.518095793202519,78.33384860794152
0.136,28.7,56.78,58.07091436369839,Not Fresh,0,Not Fresh,3.312835870310664,70.73411017942017
0.0176,27.0,77.0,90.51879904469466,Fresh,2,Fresh,9.981028434354812,87.1366681477632
0.0125,27.1,76.0,92.82214261344254,Fresh,2,Fresh,9.981028434354812,87.82767121838756
0.0165,28.4,69.0,90.43978164448994,Fresh,2,Fresh,9.965071731014177,87.09700622436117
0.072,25.12,66.51,71.21702320027296,Moderate,1,Moderate,6.518461556173861,77.88356851625575
0.079,26.77,62.55,76.62289150460595,Moderate,1,Moderate,6.521602146094665,79.50846959747645
0.0187,27.1,77.0,90.93114977823271,Fresh,2,Fresh,9.981028434354812,87.26037336782461
0.0125,26.6,76.0,89.82214261344254,Fresh,2,Fresh,9.979401431628503,86.92604421566126
0.071,24.84,67.17,70.2576134425111,Moderate,1,Moderate,6.518461556173861,77.59574558892719
0.0372,26.8,71.0,90.97523029682704,Fresh,2,Fresh,9.980273991299327,87.27284308034744
